#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
PMID:31849949	(2019) Flow Cytometry Contributions for the Diagnosis and Immunopathological Characterization of Primary Immunodeficiency Diseases With Immune Dysregulation.	21	83	0.58	0.0208	9606.ENSP00000177694,9606.ENSP00000240618,9606.ENSP00000249700,9606.ENSP00000257749,9606.ENSP00000264972,9606.ENSP00000266557,9606.ENSP00000306157,9606.ENSP00000310244,9606.ENSP00000311032,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000334958,9606.ENSP00000349629,9606.ENSP00000359663,9606.ENSP00000360181,9606.ENSP00000365220,9606.ENSP00000380150,9606.ENSP00000386559,9606.ENSP00000398568,9606.ENSP00000398655,9606.ENSP00000419085	TBX21,KLRK1,TMOD2,BACH2,ZAP70,CD27,IL7R,RASGRP1,CASP3,ICOS,CD28,CARMIL2,LRBA,CD40LG,SH2D1A,TPP2,CARD11,CD8A,PRF1,ITK,TIGIT
PMID:25959494	(2015) TCR ITAM multiplicity is required for the generation of follicular helper T-cells.	15	42	0.73	0.0208	9606.ENSP00000244007,9606.ENSP00000264972,9606.ENSP00000266551,9606.ENSP00000283109,9606.ENSP00000300692,9606.ENSP00000307235,9606.ENSP00000312326,9606.ENSP00000324890,9606.ENSP00000342681,9606.ENSP00000354782,9606.ENSP00000359663,9606.ENSP00000381185,9606.ENSP00000386559,9606.ENSP00000431445,9606.ENSP00000451828	PLCG1,ZAP70,KLRG1,RIOK2,CD3D,EIF2AK3,AOC3,CD28,CD5,CD247,CD40LG,BCL2,CD8A,CD3G,AKT1
PMID:22492686	(2012) T cell factor-1 and beta-catenin control the development of memory-like CD8 thymocytes.	14	36	0.77	0.0208	9606.ENSP00000177694,9606.ENSP00000216223,9606.ENSP00000267082,9606.ENSP00000306157,9606.ENSP00000312326,9606.ENSP00000324890,9606.ENSP00000340347,9606.ENSP00000358092,9606.ENSP00000368632,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000398655,9606.ENSP00000477713	TBX21,IL2RB,ITGB7,IL7R,AOC3,CD28,TCF7,PRDM1,GATA3,CD8A,EOMES,PRF1,ITK,LCK
PMID:20595614	(2010) An early T cell lineage commitment checkpoint dependent on the transcription factor Bcl11b.	15	42	0.73	0.0208	9606.ENSP00000177694,9606.ENSP00000216223,9606.ENSP00000266557,9606.ENSP00000306157,9606.ENSP00000339992,9606.ENSP00000340347,9606.ENSP00000344782,9606.ENSP00000349723,9606.ENSP00000354566,9606.ENSP00000368632,9606.ENSP00000376436,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000431445,9606.ENSP00000477713	TBX21,IL2RB,CD27,IL7R,MYB,TCF7,GFI1B,BCL11B,CD3E,GATA3,ETS1,CD8A,EOMES,CD3G,LCK
PMID:34932787	(2022) OnabotulinumtoxinA alters inflammatory gene expression and immune cells in chronic headache patients.	20	76	0.6	0.0216	9606.ENSP00000177694,9606.ENSP00000216223,9606.ENSP00000229402,9606.ENSP00000240618,9606.ENSP00000263341,9606.ENSP00000295756,9606.ENSP00000300692,9606.ENSP00000302846,9606.ENSP00000311300,9606.ENSP00000312367,9606.ENSP00000323280,9606.ENSP00000331172,9606.ENSP00000354566,9606.ENSP00000357012,9606.ENSP00000360181,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000431445,9606.ENSP00000433277,9606.ENSP00000451506	TBX21,IL2RB,KLRB1,KLRK1,IL1B,TRAT1,CD3D,PTGER4,CTSW,CD84,CD6,CD8B,CD3E,CD244,SH2D1A,CD8A,EOMES,CD3G,MS4A1,TCL1A
PMID:37730438	(2023) Genetic features and genomic targets of human KRAB-zinc finger proteins.	19	69	0.62	0.0222	9606.ENSP00000240499,9606.ENSP00000292928,9606.ENSP00000310472,9606.ENSP00000331465,9606.ENSP00000340514,9606.ENSP00000343581,9606.ENSP00000343617,9606.ENSP00000344791,9606.ENSP00000366265,9606.ENSP00000379684,9606.ENSP00000397693,9606.ENSP00000400852,9606.ENSP00000403441,9606.ENSP00000406201,9606.ENSP00000420727,9606.ENSP00000431265,9606.ENSP00000437616,9606.ENSP00000439435,9606.ENSP00000444412	ZNF141,ZNF382,ZNF624,ZNF84,ZNF14,ZFP30,ZNF606,ZNF600,ZNF41,ZNF813,ZNF28,ZNF736,ZNF30,ZNF160,ZNF181,ZFP82,ZNF611,ZNF415,ZNF268
PMID:36171288	(2022) PD-1 combination therapy with IL-2 modifies CD8(+) T cell exhaustion program.	18	62	0.64	0.0222	9606.ENSP00000177694,9606.ENSP00000216223,9606.ENSP00000257770,9606.ENSP00000265165,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000331172,9606.ENSP00000340347,9606.ENSP00000344724,9606.ENSP00000357012,9606.ENSP00000357036,9606.ENSP00000358482,9606.ENSP00000380227,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000412869,9606.ENSP00000419085	TBX21,IL2RB,NT5E,LEF1,IL7R,ICOS,CD28,CD8B,TCF7,TOX2,CD244,SLAMF6,CD101,ITGA4,CD8A,EOMES,IKZF2,TIGIT
PMID:35265090	(2022) Transcriptome Profiling of Porcine Naive, Intermediate and Terminally Differentiated CD8(+) T Cells.	31	166	0.45	0.0234	9606.ENSP00000177694,9606.ENSP00000216223,9606.ENSP00000240618,9606.ENSP00000246657,9606.ENSP00000257749,9606.ENSP00000265165,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000292303,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000323280,9606.ENSP00000324890,9606.ENSP00000328472,9606.ENSP00000339992,9606.ENSP00000340347,9606.ENSP00000342681,9606.ENSP00000357036,9606.ENSP00000358092,9606.ENSP00000358490,9606.ENSP00000359663,9606.ENSP00000365220,9606.ENSP00000367013,9606.ENSP00000380227,9606.ENSP00000381185,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000469049,9606.ENSP00000499750	TBX21,IL2RB,KLRK1,CCR7,BACH2,LEF1,KLRG1,CD27,CCR5,IL7R,ICOS,CD6,CD28,S1PR5,MYB,TCF7,CD5,SLAMF6,PRDM1,CD2,CD40LG,TPP2,TNFRSF25,ITGA4,BCL2,RUNX3,CD8A,EOMES,PRF1,TNFSF14,SOCS7
PMID:36454183	(2023) Construction of a T cell receptor signaling range for spontaneous development of autoimmune disease.	16	49	0.69	0.0236	9606.ENSP00000177694,9606.ENSP00000246657,9606.ENSP00000264972,9606.ENSP00000300692,9606.ENSP00000306157,9606.ENSP00000312326,9606.ENSP00000327025,9606.ENSP00000342681,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000358490,9606.ENSP00000359663,9606.ENSP00000386559,9606.ENSP00000412869,9606.ENSP00000431445,9606.ENSP00000477713	TBX21,CCR7,ZAP70,CD3D,IL7R,AOC3,RORC,CD5,CD3E,CD247,CD2,CD40LG,CD8A,IKZF2,CD3G,LCK
PMID:35091087	(2022) Inherited immunodeficiencies associated with proximal and distal defects in T cell receptor signaling and co-signaling.	21	84	0.58	0.0236	9606.ENSP00000240618,9606.ENSP00000244007,9606.ENSP00000264972,9606.ENSP00000266557,9606.ENSP00000300692,9606.ENSP00000310244,9606.ENSP00000319476,9606.ENSP00000323280,9606.ENSP00000324890,9606.ENSP00000334958,9606.ENSP00000354782,9606.ENSP00000357012,9606.ENSP00000360181,9606.ENSP00000363520,9606.ENSP00000367013,9606.ENSP00000380150,9606.ENSP00000386559,9606.ENSP00000398655,9606.ENSP00000431445,9606.ENSP00000451828,9606.ENSP00000477713	KLRK1,PLCG1,ZAP70,CD27,CD3D,RASGRP1,ICOS,CD6,CD28,CARMIL2,CD247,CD244,SH2D1A,NIPAL3,TNFRSF25,CARD11,CD8A,ITK,CD3G,AKT1,LCK
PMID:34112698	(2021) Longitudinal Single-Cell Dynamics of Chromatin Accessibility and Mitochondrial Mutations in Chronic Lymphocytic Leukemia Mirror Disease History.	16	49	0.69	0.0236	9606.ENSP00000177694,9606.ENSP00000231009,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000340347,9606.ENSP00000340874,9606.ENSP00000342681,9606.ENSP00000349723,9606.ENSP00000356429,9606.ENSP00000380227,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000399511,9606.ENSP00000419085,9606.ENSP00000433277	TBX21,GZMK,IL7R,ICOS,CD28,TCF7,MEF2C,CD5,BCL11B,RGS1,ITGA4,CD8A,EOMES,TNIK,TIGIT,MS4A1
PMID:33585457	(2020) MicroRNA-155 Controls iNKT Cell Development and Lineage Differentiation by Coordinating Multiple Regulating Pathways.	16	49	0.69	0.0236	9606.ENSP00000177694,9606.ENSP00000216223,9606.ENSP00000240618,9606.ENSP00000327025,9606.ENSP00000339992,9606.ENSP00000341280,9606.ENSP00000356832,9606.ENSP00000357036,9606.ENSP00000368632,9606.ENSP00000376436,9606.ENSP00000381185,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000398655,9606.ENSP00000451828	TBX21,IL2RB,KLRK1,RORC,MYB,JARID2,SGK1,SLAMF6,GATA3,ETS1,BCL2,CD8A,EOMES,PRF1,ITK,AKT1
PMID:30396239	(2018) Dynamic Transcriptome, DNA Methylome, and DNA Hydroxymethylome Networks During T-Cell Lineage Commitment.	16	49	0.69	0.0236	9606.ENSP00000231009,9606.ENSP00000265165,9606.ENSP00000311300,9606.ENSP00000327025,9606.ENSP00000330190,9606.ENSP00000331172,9606.ENSP00000339992,9606.ENSP00000340874,9606.ENSP00000342981,9606.ENSP00000344544,9606.ENSP00000344782,9606.ENSP00000349723,9606.ENSP00000365861,9606.ENSP00000368632,9606.ENSP00000376436,9606.ENSP00000386559	GZMK,LEF1,CTSW,RORC,POU6F1,CD8B,MYB,MEF2C,ADGRG5,IKZF3,GFI1B,BCL11B,MBNL2,GATA3,ETS1,CD8A
PMID:28261203	(2017) Regulation of Murine Natural Killer Cell Development.	16	49	0.69	0.0236	9606.ENSP00000177694,9606.ENSP00000216223,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000288135,9606.ENSP00000326119,9606.ENSP00000328472,9606.ENSP00000339992,9606.ENSP00000340347,9606.ENSP00000344544,9606.ENSP00000349723,9606.ENSP00000354566,9606.ENSP00000368632,9606.ENSP00000376436,9606.ENSP00000388620,9606.ENSP00000398568	TBX21,IL2RB,KLRG1,CD27,KIT,PMAIP1,S1PR5,MYB,TCF7,IKZF3,BCL11B,CD3E,GATA3,ETS1,EOMES,PRF1
PMID:26825102	(2016) Exploiting IL-17-producing CD4+ and CD8+ T cells to improve cancer immunotherapy in the clinic.	16	49	0.69	0.0236	9606.ENSP00000177694,9606.ENSP00000229402,9606.ENSP00000246657,9606.ENSP00000263341,9606.ENSP00000265165,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000327025,9606.ENSP00000340347,9606.ENSP00000353731,9606.ENSP00000354782,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000408617,9606.ENSP00000451828	TBX21,KLRB1,CCR7,IL1B,LEF1,IL7R,ICOS,CD28,RORC,TCF7,DPP4,CD247,RUNX3,CD8A,HDAC9,AKT1
PMID:35523960	(2022) Reversal of the T cell immune system reveals the molecular basis for T cell lineage fate determination in the thymus.	13	31	0.8	0.0238	9606.ENSP00000246657,9606.ENSP00000266551,9606.ENSP00000312326,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000342681,9606.ENSP00000359663,9606.ENSP00000368632,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000477713	CCR7,KLRG1,AOC3,ICOS,CD28,CD5,CD40LG,GATA3,RUNX3,CD8A,EOMES,PRF1,LCK
PMID:30107053	(2018) Novel eosinophilic gene expression networks associated with IgE in two distinct asthma populations.	13	31	0.8	0.0238	9606.ENSP00000206513,9606.ENSP00000256460,9606.ENSP00000282356,9606.ENSP00000311545,9606.ENSP00000321077,9606.ENSP00000331040,9606.ENSP00000332812,9606.ENSP00000339374,9606.ENSP00000371785,9606.ENSP00000412209,9606.ENSP00000441600,9606.ENSP00000448998,9606.ENSP00000480157	CEBPE,CAMK1,CAMK4,ADGRE1,SIGLEC8,OLIG2,PTGDR2,LGALS12,OLIG1,IL5RA,CCR3,CYP4F12,PIK3R6
PMID:36972454	(2023) Tonic-signaling chimeric antigen receptors drive human regulatory T cell exhaustion.	20	77	0.6	0.0247	9606.ENSP00000177694,9606.ENSP00000257749,9606.ENSP00000261596,9606.ENSP00000263341,9606.ENSP00000264072,9606.ENSP00000265165,9606.ENSP00000271450,9606.ENSP00000306157,9606.ENSP00000324890,9606.ENSP00000340347,9606.ENSP00000342681,9606.ENSP00000354782,9606.ENSP00000356842,9606.ENSP00000357012,9606.ENSP00000358092,9606.ENSP00000376436,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000412869,9606.ENSP00000419085	TBX21,BACH2,LPIN2,IL1B,FCER2,LEF1,FCGR2A,IL7R,CD28,TCF7,CD5,CD247,GPA33,CD244,PRDM1,ETS1,CD8A,EOMES,IKZF2,TIGIT
PMID:37762216	(2023) Single-Cell RNA Sequencing Reveals Immuno-Oncology Characteristics of Tumor-Infiltrating T Lymphocytes in Photodynamic Therapy-Treated Colorectal Cancer Mouse Model.	20	77	0.6	0.0247	9606.ENSP00000231009,9606.ENSP00000246657,9606.ENSP00000261523,9606.ENSP00000264972,9606.ENSP00000265165,9606.ENSP00000266551,9606.ENSP00000300692,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000331172,9606.ENSP00000340347,9606.ENSP00000341382,9606.ENSP00000354566,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000419085,9606.ENSP00000431445,9606.ENSP00000477713	GZMK,CCR7,RORA,ZAP70,LEF1,KLRG1,CD3D,IL7R,ICOS,CD28,CD8B,TCF7,SMC4,CD3E,CD8A,EOMES,PRF1,TIGIT,CD3G,LCK
PMID:37954612	(2023) Distinct functions and transcriptional signatures in orally induced regulatory T cell populations.	24	108	0.53	0.0247	9606.ENSP00000177694,9606.ENSP00000216223,9606.ENSP00000244007,9606.ENSP00000246657,9606.ENSP00000264972,9606.ENSP00000266557,9606.ENSP00000296140,9606.ENSP00000300692,9606.ENSP00000312326,9606.ENSP00000319476,9606.ENSP00000323280,9606.ENSP00000324890,9606.ENSP00000332973,9606.ENSP00000340347,9606.ENSP00000342681,9606.ENSP00000344544,9606.ENSP00000358092,9606.ENSP00000359663,9606.ENSP00000367013,9606.ENSP00000368632,9606.ENSP00000379330,9606.ENSP00000412869,9606.ENSP00000431445,9606.ENSP00000477713	TBX21,IL2RB,PLCG1,CCR7,ZAP70,CD27,CCR1,CD3D,AOC3,ICOS,CD6,CD28,SMAD3,TCF7,CD5,IKZF3,PRDM1,CD40LG,TNFRSF25,GATA3,NFATC2,IKZF2,CD3G,LCK
PMID:35720280	(2022) Development of Human ILCs and Impact of Unconventional Cytotoxic Subsets in the Pathophysiology of Inflammatory Diseases and Cancer.	20	77	0.6	0.0247	9606.ENSP00000177694,9606.ENSP00000231009,9606.ENSP00000240618,9606.ENSP00000263341,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000288135,9606.ENSP00000311035,9606.ENSP00000324890,9606.ENSP00000327025,9606.ENSP00000332812,9606.ENSP00000340347,9606.ENSP00000344544,9606.ENSP00000349723,9606.ENSP00000358490,9606.ENSP00000368632,9606.ENSP00000376436,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568	TBX21,GZMK,KLRK1,IL1B,KLRG1,CD27,KIT,CD200R1,CD28,RORC,PTGDR2,TCF7,IKZF3,BCL11B,CD2,GATA3,ETS1,CD8A,EOMES,PRF1
PMID:35829695	(2022) A CD4(+) T cell reference map delineates subtype-specific adaptation during acute and chronic viral infections.	18	63	0.64	0.0247	9606.ENSP00000177694,9606.ENSP00000231009,9606.ENSP00000246657,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000306157,9606.ENSP00000311300,9606.ENSP00000319476,9606.ENSP00000340347,9606.ENSP00000342681,9606.ENSP00000357036,9606.ENSP00000358092,9606.ENSP00000368632,9606.ENSP00000381185,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000412869	TBX21,GZMK,CCR7,KLRG1,CD27,IL7R,CTSW,ICOS,TCF7,CD5,SLAMF6,PRDM1,GATA3,BCL2,RUNX3,CD8A,EOMES,IKZF2
PMID:36130123	(2022) CTLs Get SMAD When Pathogens Tell Them Where to Go.	18	63	0.64	0.0247	9606.ENSP00000177694,9606.ENSP00000231009,9606.ENSP00000246657,9606.ENSP00000257749,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000269141,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000328472,9606.ENSP00000340347,9606.ENSP00000351905,9606.ENSP00000358092,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000477713	TBX21,GZMK,CCR7,BACH2,KLRG1,CD27,CDH2,IL7R,ICOS,S1PR5,TCF7,TGFBR2,PRDM1,RUNX3,CD8A,EOMES,PRF1,LCK
PMID:36323661	(2022) speedingCARs: accelerating the engineering of CAR T cells by signaling domain shuffling and single-cell sequencing.	19	70	0.61	0.0247	9606.ENSP00000231009,9606.ENSP00000246657,9606.ENSP00000263932,9606.ENSP00000265165,9606.ENSP00000266557,9606.ENSP00000271450,9606.ENSP00000292303,9606.ENSP00000300692,9606.ENSP00000306157,9606.ENSP00000312367,9606.ENSP00000324890,9606.ENSP00000340347,9606.ENSP00000354782,9606.ENSP00000357012,9606.ENSP00000384018,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000419085,9606.ENSP00000431445	GZMK,CCR7,TNFRSF8,LEF1,CD27,FCGR2A,CCR5,CD3D,IL7R,CD84,CD28,TCF7,CD247,CD244,NCOR2,CD8A,EOMES,TIGIT,CD3G
PMID:33267666	(2021) Heterogeneity of T Cells in Atherosclerosis Defined by Single-Cell RNA-Sequencing and Cytometry by Time of Flight.	17	56	0.66	0.0247	9606.ENSP00000177694,9606.ENSP00000231009,9606.ENSP00000246657,9606.ENSP00000261523,9606.ENSP00000263341,9606.ENSP00000265165,9606.ENSP00000292303,9606.ENSP00000300692,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000331172,9606.ENSP00000340347,9606.ENSP00000354566,9606.ENSP00000368632,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000431445	TBX21,GZMK,CCR7,RORA,IL1B,LEF1,CCR5,CD3D,ICOS,CD28,CD8B,TCF7,CD3E,GATA3,CD8A,EOMES,CD3G
PMID:33523448	(2021) Intestinal Regulatory T Cells.	26	124	0.5	0.0247	9606.ENSP00000177694,9606.ENSP00000216223,9606.ENSP00000229402,9606.ENSP00000244174,9606.ENSP00000257770,9606.ENSP00000262158,9606.ENSP00000263341,9606.ENSP00000266557,9606.ENSP00000267082,9606.ENSP00000292303,9606.ENSP00000306157,9606.ENSP00000310305,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000332973,9606.ENSP00000343706,9606.ENSP00000351905,9606.ENSP00000356562,9606.ENSP00000358092,9606.ENSP00000358482,9606.ENSP00000368632,9606.ENSP00000381185,9606.ENSP00000386559,9606.ENSP00000398568,9606.ENSP00000408617,9606.ENSP00000419085	TBX21,IL2RB,KLRB1,IL9R,NT5E,SMAD7,IL1B,CD27,ITGB7,CCR5,IL7R,P2RY2,ICOS,CD28,SMAD3,MAGEH1,TGFBR2,XPR1,PRDM1,CD101,GATA3,BCL2,CD8A,PRF1,HDAC9,TIGIT
PMID:34162888	(2021) Single-cell transcriptomic analysis reveals disparate effector differentiation pathways in human Treg compartment.	18	63	0.64	0.0247	9606.ENSP00000177694,9606.ENSP00000229402,9606.ENSP00000246657,9606.ENSP00000248598,9606.ENSP00000257770,9606.ENSP00000266557,9606.ENSP00000292303,9606.ENSP00000296140,9606.ENSP00000306157,9606.ENSP00000324890,9606.ENSP00000340347,9606.ENSP00000368632,9606.ENSP00000380227,9606.ENSP00000398568,9606.ENSP00000412869,9606.ENSP00000419085,9606.ENSP00000420298,9606.ENSP00000441600	TBX21,KLRB1,CCR7,FGL2,NT5E,CD27,CCR5,CCR1,IL7R,CD28,TCF7,GATA3,ITGA4,PRF1,IKZF2,TIGIT,CD200,CCR3
PMID:34638238	(2021) Epstein-Barr Virus in Inborn Immunodeficiency-More Than Infection.	14	37	0.76	0.0247	9606.ENSP00000240618,9606.ENSP00000244007,9606.ENSP00000246657,9606.ENSP00000264972,9606.ENSP00000266557,9606.ENSP00000310244,9606.ENSP00000324890,9606.ENSP00000334958,9606.ENSP00000357036,9606.ENSP00000360181,9606.ENSP00000386559,9606.ENSP00000398568,9606.ENSP00000398655,9606.ENSP00000477713	KLRK1,PLCG1,CCR7,ZAP70,CD27,RASGRP1,CD28,CARMIL2,SLAMF6,SH2D1A,CD8A,PRF1,ITK,LCK
PMID:31949051	(2020) VISTA is a checkpoint regulator for naive T cell quiescence and peripheral tolerance.	20	77	0.6	0.0247	9606.ENSP00000177694,9606.ENSP00000246657,9606.ENSP00000257770,9606.ENSP00000265165,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000323280,9606.ENSP00000340347,9606.ENSP00000342681,9606.ENSP00000344724,9606.ENSP00000351905,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000357036,9606.ENSP00000359663,9606.ENSP00000381185,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000419085,9606.ENSP00000477713	TBX21,CCR7,NT5E,LEF1,IL7R,ICOS,CD6,TCF7,CD5,TOX2,TGFBR2,CD3E,CD247,SLAMF6,CD40LG,BCL2,RUNX3,CD8A,TIGIT,LCK
PMID:32284611	(2020) CTLA-4 and PD-1 dual blockade induces SIV reactivation without control of rebound after antiretroviral therapy interruption.	14	37	0.76	0.0247	9606.ENSP00000177694,9606.ENSP00000246657,9606.ENSP00000265162,9606.ENSP00000292303,9606.ENSP00000306157,9606.ENSP00000324890,9606.ENSP00000358482,9606.ENSP00000358490,9606.ENSP00000380227,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000420298,9606.ENSP00000429309,9606.ENSP00000469445	TBX21,CCR7,ENPEP,CCR5,IL7R,CD28,CD101,CD2,ITGA4,CD8A,EOMES,CD200,TPD52,PNMA3
PMID:32572238	(2020) Bcl-6 is the nexus transcription factor of T follicular helper cells via repressor-of-repressor circuits.	17	56	0.66	0.0247	9606.ENSP00000177694,9606.ENSP00000246657,9606.ENSP00000261523,9606.ENSP00000265165,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000332247,9606.ENSP00000340347,9606.ENSP00000344724,9606.ENSP00000358092,9606.ENSP00000359663,9606.ENSP00000360181,9606.ENSP00000367705,9606.ENSP00000368632,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000420298	TBX21,CCR7,RORA,LEF1,ICOS,CD28,ATP6V0A2,TCF7,TOX2,PRDM1,CD40LG,SH2D1A,BCOR,GATA3,RUNX3,CD8A,CD200
PMID:32937437	(2020) Identification of human CD4(+) T cell populations with distinct antitumor activity.	18	63	0.64	0.0247	9606.ENSP00000177694,9606.ENSP00000246657,9606.ENSP00000261523,9606.ENSP00000263341,9606.ENSP00000265165,9606.ENSP00000266557,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000327025,9606.ENSP00000340347,9606.ENSP00000353731,9606.ENSP00000354782,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000419085	TBX21,CCR7,RORA,IL1B,LEF1,CD27,IL7R,ICOS,CD28,RORC,TCF7,DPP4,CD247,GATA1,GATA3,CD8A,EOMES,TIGIT
PMID:33242395	(2020) An Integrated Epigenomic and Transcriptomic Map of Mouse and Human alphabeta T Cell Development.	18	63	0.64	0.0247	9606.ENSP00000216223,9606.ENSP00000246657,9606.ENSP00000266269,9606.ENSP00000280258,9606.ENSP00000306157,9606.ENSP00000311032,9606.ENSP00000331172,9606.ENSP00000340347,9606.ENSP00000342681,9606.ENSP00000344724,9606.ENSP00000349723,9606.ENSP00000355771,9606.ENSP00000359663,9606.ENSP00000368632,9606.ENSP00000381185,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000412869	IL2RB,CCR7,PATZ1,PRSS23,IL7R,CASP3,CD8B,TCF7,CD5,TOX2,BCL11B,AFDN,CD40LG,GATA3,BCL2,RUNX3,CD8A,IKZF2
PMID:30992377	(2019) Select sequencing of clonally expanded CD8(+) T cells reveals limits to clonal expansion.	14	37	0.76	0.0247	9606.ENSP00000229402,9606.ENSP00000240618,9606.ENSP00000246657,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000292303,9606.ENSP00000324890,9606.ENSP00000353731,9606.ENSP00000359663,9606.ENSP00000362395,9606.ENSP00000386559,9606.ENSP00000393066,9606.ENSP00000398568,9606.ENSP00000419085	KLRB1,KLRK1,CCR7,KLRG1,CD27,CCR5,CD28,DPP4,CD40LG,ITM2A,CD8A,SLC4A10,PRF1,TIGIT
PMID:28716889	(2018) Cytokines, Transcription Factors, and the Initiation of T-Cell Development.	19	70	0.61	0.0247	9606.ENSP00000244174,9606.ENSP00000246657,9606.ENSP00000261523,9606.ENSP00000265165,9606.ENSP00000288135,9606.ENSP00000306157,9606.ENSP00000327025,9606.ENSP00000339992,9606.ENSP00000340347,9606.ENSP00000344544,9606.ENSP00000344782,9606.ENSP00000349723,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000376436,9606.ENSP00000381185,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000451828	IL9R,CCR7,RORA,LEF1,KIT,IL7R,RORC,MYB,TCF7,IKZF3,GFI1B,BCL11B,GATA1,GATA3,ETS1,BCL2,RUNX3,CD8A,AKT1
PMID:29731754	(2018) The Emerging Complexity of gammadeltaT17 Cells.	17	56	0.66	0.0247	9606.ENSP00000177694,9606.ENSP00000216223,9606.ENSP00000229402,9606.ENSP00000246657,9606.ENSP00000257770,9606.ENSP00000263341,9606.ENSP00000264972,9606.ENSP00000266557,9606.ENSP00000289361,9606.ENSP00000300692,9606.ENSP00000327025,9606.ENSP00000349143,9606.ENSP00000356172,9606.ENSP00000382800,9606.ENSP00000388620,9606.ENSP00000398655,9606.ENSP00000431445	TBX21,IL2RB,KLRB1,CCR7,NT5E,IL1B,ZAP70,CD27,BTN3A1,CD3D,RORC,BTN2A2,SOX13,RUNX3,EOMES,ITK,CD3G
PMID:30093532	(2018) B cell adaptor for PI3-kinase (BCAP) modulates CD8(+) effector and memory T cell differentiation.	17	56	0.66	0.0247	9606.ENSP00000177694,9606.ENSP00000246657,9606.ENSP00000264972,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000280772,9606.ENSP00000295756,9606.ENSP00000306157,9606.ENSP00000312326,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000358092,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398655,9606.ENSP00000451828,9606.ENSP00000477713	TBX21,CCR7,ZAP70,KLRG1,CD27,ANK3,TRAT1,IL7R,AOC3,ICOS,CD28,PRDM1,CD8A,EOMES,ITK,AKT1,LCK
